Gender,shoulderlength,waistcircumference,Age,Heightin,Weightlbs
0,139,831,22,68,145
0,154,804,21,71,160
0,155,924,27,74,185
0,140,904,24,76,200
0,157,928,24,69,175
0,162,1005,24,73,230
0,141,852,23,67,175
0,157,785,21,74,175
0,165,728,19,67,130
0,141,1093,28,72,225
0,150,977,23,71,200
0,135,1014,23,73,213
0,146,833,21,69,170
0,153,878,31,67,163
0,149,862,28,69,170
0,152,846,29,71,180
0,149,796,24,70,162
0,143,956,35,68,185
0,141,810,20,74,180
0,155,828,20,70,170
0,139,949,22,72,190
0,145,831,30,67,150
0,152,1017,30,67,198
0,173,1101,26,71,230
0,148,835,24,67,177
0,142,824,20,70,173
0,134,1002,25,69,205
0,146,1001,36,69,200
0,145,1007,32,78,240
0,151,905,26,72,190
0,158,786,22,70,158
0,150,744,28,71,157
0,150,855,31,70,183
0,145,884,35,67,163
0,137,928,24,63,155
0,144,835,19,66,137
0,147,972,39,72,195
0,176,900,19,73,215
0,137,934,21,69,195
0,146,940,22,67,170
0,147,907,27,68,178
0,146,730,24,72,145
0,143,961,20,73,190
0,166,830,23,70,165
0,153,932,28,73,180
0,153,847,22,74,175
0,139,807,26,68,155
0,139,858,18,71,175
0,145,837,24,71,169
0,153,849,20,71,180
0,121,755,20,66,140
0,134,934,21,67,200
0,143,830,28,70,165
0,135,786,32,66,150
0,157,850,23,68,170
0,153,1031,32,73,245
0,155,870,23,70,165
0,160,818,22,72,178
0,144,928,20,70,209
0,154,985,20,72,200
0,155,862,27,69,185
0,148,875,26,67,165
0,155,836,25,73,180
0,145,958,28,70,208
0,157,870,31,70,170
0,147,850,40,71,200
0,170,833,22,71,185
0,160,895,36,69,165
0,142,873,24,71,173
0,141,919,30,66,170
0,125,958,40,64,160
0,156,942,34,69,170
0,154,915,25,68,170
0,142,968,32,65,178
0,150,985,41,68,194
0,173,740,20,73,155
0,132,862,22,68,190
0,171,907,28,72,192
0,142,849,22,65,160
0,157,989,44,74,194
0,170,1072,21,73,265
0,146,936,33,69,169
0,141,861,34,68,150
0,156,751,31,69,150
0,138,1032,24,69,185
0,140,780,28,67,135
0,155,705,33,70,150
0,145,921,40,68,183
0,156,698,20,67,129
0,141,922,25,70,187
0,150,885,37,75,205
0,150,803,34,69,170
0,161,902,21,72,180
0,155,925,28,74,190
0,152,1041,27,71,210
0,145,912,21,68,170
0,161,893,27,72,182
0,140,922,21,72,195
0,150,800,21,71,145
0,150,999,23,73,200
0,161,1158,27,71,245
0,140,975,23,70,206
0,164,788,22,71,165
0,152,1036,33,69,220
0,152,762,21,70,150
0,161,838,25,72,168
0,162,913,24,71,174
0,162,988,28,75,205
0,185,1182,41,74,235
0,151,984,22,71,197
0,149,1060,39,72,253
0,131,770,21,65,138
0,148,819,26,66,140
0,141,917,28,72,181
0,154,940,26,69,189
0,165,1186,37,74,257
0,135,1019,27,68,195
0,142,957,30,66,180
0,144,931,22,69,170
0,174,926,31,72,190
0,152,935,40,73,198
0,163,796,33,72,160
0,146,1034,31,69,185
0,151,980,27,70,220
0,141,1011,26,68,200
0,142,880,38,69,170
0,130,1013,47,66,186
0,150,953,28,70,175
0,145,1105,41,72,215
0,157,791,18,76,165
0,134,757,19,63,125
0,150,812,25,70,150
0,165,869,23,73,165
0,145,847,21,68,165
0,135,768,18,74,148
0,136,856,25,66,150
0,148,880,19,72,190
0,122,858,20,73,180
0,145,800,23,67,150
0,157,796,19,71,165
0,135,792,26,69,143
0,140,716,19,70,142
0,144,822,18,65,155
0,150,794,18,70,173
0,154,835,21,68,185
0,155,891,20,69,170
0,153,829,27,69,185
0,145,720,19,65,125
0,152,922,20,68,200
0,142,741,18,66,140
0,158,832,23,66,170
0,150,768,22,74,173
0,147,780,23,69,160
0,130,812,26,63,138
0,147,845,19,72,205
0,159,762,20,67,150
0,142,932,18,67,155
0,148,840,34,72,169
0,156,1012,20,71,245
0,137,781,20,72,157
0,146,901,18,71,190
0,144,787,19,71,174
0,146,837,19,67,151
0,130,701,25,67,135
0,142,788,20,71,175
0,152,783,19,69,160
0,152,991,21,73,200
0,146,755,18,68,131
0,153,836,22,72,165
0,140,855,28,69,170
0,138,874,20,67,176
0,151,958,25,75,205
0,156,776,23,65,150
0,149,748,18,68,150
0,160,937,19,73,223
0,153,767,18,64,150
0,131,837,19,71,175
0,166,843,28,72,177
0,148,962,18,67,200
0,154,911,23,70,170
0,157,790,19,74,170
0,147,930,20,70,210
0,154,856,19,71,170
0,172,944,18,75,202
0,142,837,19,72,170
0,137,840,23,69,165
0,134,826,21,72,185
0,150,831,21,71,175
0,160,766,21,67,132
0,154,782,19,70,170
0,160,817,20,74,180
0,161,900,19,72,193
0,141,833,22,73,175
0,162,841,25,73,187
0,145,821,20,67,150
0,147,974,29,69,196
0,153,1156,23,72,230
0,156,861,27,71,165
0,155,897,36,72,180
0,150,850,22,71,195
0,151,832,21,71,172
0,131,783,29,73,160
0,145,864,35,66,150
0,166,902,23,72,206
0,158,788,18,70,167
0,150,877,18,71,178
0,140,927,19,73,175
0,138,918,27,70,176
0,161,858,24,72,190
0,135,860,26,69,163
0,150,765,18,71,150
0,147,835,18,67,147
0,131,854,21,69,170
0,135,753,29,67,135
0,152,877,17,70,182
0,153,825,20,71,168
0,155,1056,33,74,220
0,177,851,19,74,190
0,167,865,23,76,204
0,157,814,20,69,145
0,134,785,20,69,150
0,138,893,28,69,195
0,130,766,22,71,160
0,143,936,24,68,175
0,120,715,19,60,105
0,157,901,22,69,176
0,151,942,20,70,200
0,152,858,21,71,160
0,156,817,19,70,165
0,166,892,25,70,185
0,138,754,18,72,134
0,156,818,27,67,145
0,143,898,27,73,198
0,150,795,19,72,148
0,147,815,18,71,160
0,167,770,20,66,148
0,138,783,18,70,160
0,156,846,20,72,175
0,146,867,22,72,170
0,160,913,26,68,180
0,140,830,18,69,150
0,140,935,25,71,179
0,138,934,42,67,168
0,150,967,21,71,170
0,162,763,25,67,142
0,154,797,18,73,143
0,136,852,18,64,165
0,145,883,19,66,208
0,133,903,42,64,150
0,144,843,38,67,145
0,148,862,25,70,175
0,146,926,29,74,215
0,151,954,51,71,170
0,138,974,28,70,170
0,156,908,25,68,180
0,151,796,42,69,154
0,152,832,23,68,191
0,162,772,22,70,162
0,163,957,36,73,215
0,161,801,25,74,162
0,152,1062,30,77,235
0,159,1097,26,74,245
0,153,889,23,70,176
0,140,779,19,71,155
0,150,976,30,71,210
0,142,984,21,71,192
0,153,801,19,66,137
0,153,890,21,71,185
0,137,939,25,72,197
0,155,855,24,71,170
0,155,802,30,70,160
0,150,833,21,72,175
0,162,841,21,74,180
0,146,906,32,68,170
0,155,1049,24,72,200
0,155,1010,32,73,210
0,155,874,25,68,180
0,170,915,31,73,210
0,161,842,22,72,182
0,148,911,38,69,184
0,165,948,33,69,205
0,143,1046,30,72,225
0,146,835,20,70,166
0,136,797,19,70,145
0,170,978,20,75,210
0,150,769,21,66,135
0,150,853,33,70,165
0,130,816,28,63,150
0,126,803,21,65,152
0,150,766,21,71,154
0,125,912,27,63,158
0,159,802,37,69,170
0,156,909,45,71,190
0,164,814,31,71,173
0,153,978,49,65,170
0,150,1168,27,67,220
0,148,932,28,66,180
0,153,913,31,69,180
0,161,966,24,73,110
0,138,833,22,74,172
0,153,1016,53,70,185
0,141,961,38,67,172
0,150,899,33,67,160
0,162,828,19,75,174
0,150,962,24,75,220
0,159,941,24,77,220
0,150,1080,37,68,225
0,145,950,19,72,215
0,140,1095,38,66,212
0,151,1116,24,70,272
0,142,990,32,72,190
0,138,1030,42,69,205
0,152,970,27,66,185
0,148,999,40,68,185
0,165,988,40,72,225
0,136,932,23,69,179
0,159,938,26,71,178
0,157,1192,32,77,285
0,155,978,20,70,205
0,152,787,20,67,167
0,140,786,26,68,139
0,167,1000,38,71,196
0,127,883,23,70,165
0,124,1021,31,68,195
0,164,926,35,72,183
0,168,811,22,67,172
0,154,943,37,72,185
0,133,745,26,68,125
0,168,1020,38,74,235
0,139,775,23,71,153
0,153,1128,39,71,230
0,157,1094,40,72,247
0,132,730,29,64,118
0,140,976,35,67,188
0,146,1002,29,75,214
0,142,883,22,71,195
0,155,806,19,72,160
0,174,997,20,74,209
0,161,741,18,69,135
0,144,1029,48,69,210
0,144,895,30,68,160
0,163,944,28,70,180
0,155,1147,44,71,232
0,165,1139,22,69,235
0,132,1032,28,68,180
0,154,771,21,69,170
0,159,957,20,70,193
0,154,938,22,72,193
0,156,1159,21,70,220
0,157,1153,33,73,233
0,142,800,24,72,150
0,146,1013,41,71,195
0,159,874,19,72,178
0,147,871,21,69,160
0,156,857,22,69,170
0,150,828,19,66,155
0,148,793,19,66,155
0,173,772,22,74,180
0,158,890,19,67,177
0,167,893,23,76,210
0,136,981,19,70,193
0,154,840,31,72,165
0,147,1035,30,68,207
0,134,1133,30,69,205
0,175,988,32,70,195
0,148,825,23,71,155
0,148,967,22,70,190
0,146,982,37,68,168
0,150,825,26,68,135
0,155,879,24,70,170
0,166,752,22,65,149
0,162,719,20,68,135
0,169,1084,23,73,260
0,145,959,34,68,188
0,135,873,19,70,158
0,180,1083,24,74,245
0,155,920,27,72,196
0,142,1052,25,72,240
0,142,897,25,66,139
0,147,926,32,73,210
0,138,901,22,68,185
0,150,936,19,72,190
0,148,864,18,74,185
0,149,859,24,68,170
0,167,836,24,73,178
0,141,886,24,67,165
0,144,722,18,69,150
0,131,820,40,67,151
0,164,1075,25,73,240
0,158,1003,27,64,158
0,160,842,27,73,177
0,146,1062,23,70,229
0,153,765,26,69,135
0,130,1011,30,69,200
0,155,750,22,70,135
0,138,899,26,65,155
0,132,1166,31,71,241
0,151,744,19,64,123
0,141,1048,26,66,200
0,165,913,23,75,180
0,148,902,20,73,205
0,136,973,21,68,190
0,136,1011,27,68,200
0,138,1328,22,76,321
0,142,850,22,72,165
0,162,1089,22,71,235
0,166,1071,21,71,225
0,163,825,21,67,140
0,150,864,24,68,138
0,165,1003,23,75,225
0,157,785,19,71,155
0,175,890,24,77,210
0,147,830,19,69,170
0,156,1017,19,70,190
0,148,785,18,74,160
0,139,791,18,65,150
0,162,1071,35,74,245
0,136,1028,47,71,225
0,158,976,47,68,195
0,148,960,31,69,200
0,151,976,25,66,180
0,152,900,26,67,175
0,147,943,21,67,168
0,157,1046,23,67,201
0,155,754,21,73,150
0,145,905,22,71,190
0,154,767,22,66,153
0,145,964,20,70,195
0,158,753,19,68,160
0,132,817,21,68,170
0,154,1010,25,73,210
0,138,1005,23,72,203
0,160,836,21,73,196
0,141,882,27,71,190
0,136,863,25,70,164
0,140,1151,27,71,230
0,135,1052,28,68,210
0,151,982,42,71,210
0,156,951,22,69,196
0,160,935,29,72,210
0,150,999,35,74,195
0,140,974,31,66,180
0,140,928,51,71,175
0,160,915,33,70,193
0,141,1070,47,71,205
0,157,994,40,69,205
0,142,812,34,73,150
0,147,822,31,72,170
0,141,1024,26,69,205
0,151,964,28,76,205
0,160,963,51,66,175
0,154,1020,24,70,230
0,170,830,36,72,165
0,150,883,32,69,185
0,132,1031,41,66,180
0,142,1048,41,73,210
0,148,992,26,73,204
0,142,904,53,68,162
0,135,920,48,66,161
0,147,992,32,68,178
0,152,915,34,70,186
0,141,930,28,71,165
0,138,1024,42,69,190
0,141,861,25,72,185
0,138,1026,45,70,215
0,160,884,43,71,179
0,145,983,48,66,180
0,135,957,42,71,190
0,155,981,46,70,195
0,143,826,26,69,155
0,140,925,37,71,184
0,134,863,27,67,170
0,173,850,23,73,185
0,155,1072,29,73,250
0,158,878,30,70,175
0,150,915,29,73,190
0,156,812,25,70,169
0,146,933,23,70,177
0,165,847,27,70,185
0,137,987,28,71,206
0,135,956,22,70,193
0,144,942,41,70,180
0,150,1087,35,74,226
0,143,865,30,67,155
0,136,965,39,68,180
0,137,991,38,68,198
0,163,974,37,72,190
0,153,903,24,71,198
0,151,761,23,67,150
0,153,773,23,70,168
0,164,1066,31,78,235
0,152,750,23,68,146
0,159,983,26,72,210
0,137,945,43,66,170
0,136,828,36,62,140
0,147,847,28,67,174
0,130,1065,51,71,210
0,155,798,28,72,170
0,149,980,41,71,189
0,153,1044,25,69,202
0,149,876,25,69,180
0,151,957,23,69,195
0,157,830,26,73,185
0,159,895,31,74,183
0,142,933,21,70,187
0,160,784,20,68,140
0,139,840,24,67,170
0,137,973,25,72,203
0,170,815,22,69,158
0,151,1112,30,72,241
0,142,1022,25,70,210
0,147,896,31,71,180
0,146,1076,32,70,215
0,149,720,22,70,140
0,137,921,21,66,175
0,160,813,26,75,185
0,150,821,23,70,168
0,147,935,23,71,205
0,145,897,24,67,175
0,156,1028,29,69,210
0,168,958,30,69,171
0,145,735,23,62,125
0,147,823,26,68,160
0,155,1018,23,74,230
0,141,867,26,73,158
0,150,938,20,73,210
0,152,1011,25,75,229
0,141,916,32,72,204
0,153,1000,37,77,225
0,147,777,25,71,155
0,166,984,24,72,204
0,134,820,21,66,150
0,181,980,21,77,240
0,160,941,25,74,210
0,130,943,29,70,197
0,150,914,26,74,215
0,130,1081,28,69,200
0,147,978,51,70,188
0,148,677,33,66,125
0,145,1062,48,71,209
0,145,990,48,68,188
0,153,1040,49,68,190
0,142,921,41,70,185
0,138,1024,49,66,185
0,135,1073,43,73,220
0,150,908,35,69,181
0,142,1072,43,68,210
0,172,1016,32,73,215
0,155,1002,43,68,191
0,147,772,20,71,150
0,164,787,22,69,135
0,153,918,18,64,165
0,160,725,19,70,140
0,165,952,25,73,190
0,155,985,29,69,190
0,155,951,28,69,194
0,155,893,34,66,167
0,150,860,46,62,137
0,144,883,32,68,165
0,150,896,37,66,178
0,148,918,23,72,210
0,150,891,33,72,170
0,155,843,27,73,184
0,140,896,28,69,184
0,158,1022,25,72,230
0,158,870,24,72,174
0,140,975,29,65,178
0,146,1097,32,75,245
0,145,1187,25,71,233
0,161,1055,33,70,228
0,155,1028,54,69,184
0,157,1217,46,75,250
0,152,1036,38,74,224
0,149,874,36,71,179
0,148,850,29,69,155
0,156,1011,42,71,218
0,150,953,23,70,210
0,144,975,44,68,183
0,140,1164,26,70,250
0,165,947,26,74,185
0,165,1093,48,66,200
0,139,956,43,72,188
0,140,1041,37,69,210
0,125,1086,44,70,215
0,135,1058,43,69,222
0,128,1049,26,69,195
0,135,1053,33,69,220
0,130,1024,47,67,200
0,147,1038,40,70,210
0,146,1088,36,73,250
0,130,977,41,65,160
0,161,790,28,69,165
0,155,796,28,68,175
0,144,868,25,72,180
0,164,873,34,72,200
0,151,820,26,75,165
0,167,946,28,74,183
0,150,895,28,72,185
0,147,980,26,71,200
0,169,1073,40,72,228
0,140,854,28,73,180
0,152,899,27,78,220
0,177,994,25,73,210
0,141,860,28,67,158
0,160,722,26,67,135
0,146,845,28,75,180
0,127,906,29,69,169
0,162,942,29,71,205
0,140,1070,29,66,210
0,123,932,22,69,182
0,163,906,27,74,195
0,152,980,34,73,205
0,155,725,18,71,140
0,142,921,19,66,170
0,156,774,20,71,150
0,160,926,21,71,190
0,167,825,21,70,178
0,157,833,19,69,165
0,170,891,30,74,230
0,168,918,34,76,221
0,148,902,31,72,180
0,153,876,22,69,170
0,170,1011,38,71,235
0,165,835,24,72,184
0,140,931,30,66,170
0,134,731,22,70,140
0,150,798,35,67,142
0,141,860,24,67,165
0,137,742,23,67,150
0,146,925,41,69,183
0,151,1000,36,74,230
0,146,860,31,67,180
0,148,893,23,71,201
0,150,995,30,70,210
0,128,920,31,65,156
0,155,1110,43,74,265
0,163,1032,38,75,210
0,127,868,36,60,160
0,148,1064,28,71,225
0,133,1002,56,72,199
0,151,1137,39,74,230
0,138,799,29,67,155
0,150,912,30,71,190
0,142,894,28,66,170
0,137,813,23,70,170
0,146,897,22,70,171
0,152,703,28,66,116
0,156,788,23,70,153
0,145,991,22,67,185
0,156,860,22,71,195
0,140,945,35,65,166
0,143,776,31,74,145
0,156,703,23,68,120
0,154,1046,37,72,210
0,139,940,25,66,160
0,140,994,49,70,200
0,155,1000,30,76,230
0,148,785,28,69,148
0,140,905,37,67,150
0,168,1178,22,76,250
0,143,823,23,74,175
0,130,1018,33,66,185
0,143,1011,50,74,205
0,158,932,46,71,179
0,136,1006,52,70,183
0,173,865,26,71,150
0,140,1001,40,67,178
0,150,974,35,69,205
0,137,953,43,68,175
0,158,842,23,74,180
0,177,888,21,74,195
0,155,803,23,72,175
0,160,984,22,75,225
0,153,851,22,72,185
0,150,1081,33,77,240
0,170,1027,28,70,228
0,150,825,23,68,173
0,155,782,30,68,157
0,143,1013,39,67,175
0,141,960,43,69,175
0,157,951,37,71,176
0,140,960,30,66,193
0,147,842,53,69,169
0,148,995,29,66,200
0,134,883,26,67,170
0,142,1037,37,71,194
0,147,1048,58,70,196
0,135,1019,46,71,195
0,163,1060,26,73,215
0,148,1072,42,72,240
0,154,951,47,66,170
0,158,875,47,70,175
0,150,850,28,71,148
0,147,670,31,66,125
0,152,963,43,70,190
0,135,876,42,67,142
0,141,965,31,74,205
0,150,874,19,70,169
0,134,908,19,67,150
0,172,778,23,72,178
0,158,793,23,72,165
0,149,730,33,68,140
0,150,752,23,68,150
0,150,952,27,69,182
0,150,801,23,70,172
0,137,930,25,72,186
0,149,1017,23,71,210
0,132,893,34,66,173
0,158,806,28,70,162
0,140,801,24,66,160
0,155,891,19,70,165
0,150,1105,35,66,215
0,158,972,21,73,210
0,137,727,20,69,150
0,150,957,28,72,188
0,155,948,23,68,175
0,134,1065,53,67,210
0,150,847,23,73,185
0,170,941,30,74,210
0,149,1174,45,71,240
0,165,1019,40,72,201
0,138,1123,49,71,230
0,160,706,31,70,145
0,154,910,23,69,178
0,155,992,47,70,192
0,164,999,32,74,213
0,161,740,34,67,155
0,170,835,26,70,160
0,160,1085,40,71,220
0,150,912,25,68,190
0,139,856,22,68,160
0,145,1018,41,71,220
0,160,839,30,73,152
0,156,932,39,73,195
0,160,897,32,69,187
0,150,945,32,72,198
0,145,1029,30,70,214
0,166,887,29,67,165
0,152,897,26,66,173
0,154,768,27,66,130
0,157,866,26,66,155
0,147,907,27,69,178
0,143,918,25,70,170
0,147,716,23,67,150
0,154,934,26,72,210
0,156,845,23,77,180
0,148,827,20,72,160
0,159,1101,23,69,232
0,157,1047,29,74,205
0,157,1070,38,65,210
0,133,1135,33,67,220
0,162,759,20,74,152
0,147,888,22,74,179
0,162,981,21,69,195
0,158,956,31,69,196
0,153,928,21,71,175
0,166,850,23,75,186
0,148,743,24,65,139
0,144,970,28,70,200
0,151,970,22,72,215
0,132,932,28,65,158
0,161,857,22,70,190
0,148,807,19,71,176
0,135,1001,51,68,208
0,123,1052,26,68,190
0,170,961,39,77,218
0,144,721,21,69,135
0,150,1175,37,69,240
0,148,983,24,71,205
0,157,816,35,67,155
0,130,858,27,68,163
0,150,801,32,64,153
0,151,1026,21,74,240
0,147,1095,22,66,225
0,154,767,21,70,160
0,140,1082,20,69,220
0,159,967,26,70,195
0,149,1073,32,66,205
0,157,933,52,68,170
0,154,1139,37,65,195
0,155,867,30,66,180
0,151,904,29,70,185
0,152,1006,32,70,205
0,148,1156,50,71,220
0,141,964,43,68,179
0,144,933,51,72,175
0,177,1047,31,76,245
0,145,910,31,67,174
0,167,1254,33,76,275
0,125,996,47,71,180
0,151,960,23,67,175
0,160,892,48,70,185
0,131,1002,50,68,181
0,133,1021,46,69,190
0,140,972,23,71,185
0,142,1171,41,70,225
0,149,1020,29,69,200
0,154,811,25,72,155
0,138,1115,48,74,220
0,157,1020,30,69,175
0,148,1036,37,71,210
0,141,826,26,69,160
0,145,795,21,66,145
0,155,1036,19,72,230
0,142,1009,21,71,210
0,155,1076,24,71,245
0,151,934,31,71,195
0,140,903,30,74,185
0,143,923,28,69,185
0,137,904,24,70,185
0,131,846,23,68,165
0,142,872,21,71,164
0,159,805,22,72,175
0,153,956,20,70,204
0,154,838,30,68,156
0,147,939,25,79,225
0,143,960,42,70,190
0,170,1018,37,74,220
0,139,761,21,69,130
0,142,871,21,72,170
0,131,838,19,67,145
0,160,1137,30,71,247
0,155,978,33,67,190
0,157,843,42,70,185
0,147,777,23,71,155
0,148,810,43,73,165
0,146,944,22,69,189
0,143,1004,39,70,202
0,156,947,39,72,207
0,146,858,23,72,200
0,161,990,25,72,215
0,150,887,35,70,175
0,174,833,27,77,174
0,138,996,38,67,210
0,158,1168,30,72,240
0,165,912,40,76,188
0,146,1113,30,72,240
0,171,897,20,75,215
0,141,753,22,67,140
0,130,981,42,71,207
0,165,805,26,66,170
0,142,1003,41,73,200
0,159,1162,43,70,235
0,144,757,25,69,130
0,139,943,23,71,190
0,141,824,30,67,150
0,131,1017,49,65,183
0,155,1117,50,69,225
0,155,880,52,71,168
0,145,1005,32,67,190
0,153,1182,36,68,220
0,148,1020,35,71,215
0,158,760,38,78,157
0,143,960,22,71,195
0,140,1200,50,66,220
0,147,870,39,63,150
0,156,1122,26,72,235
0,166,861,28,76,205
0,146,974,40,72,215
0,144,1195,56,69,238
0,140,835,56,68,157
0,133,972,49,69,163
0,132,1113,31,69,245
0,147,785,48,68,150
0,148,802,24,69,165
0,155,1020,22,72,220
0,166,904,37,77,218
0,168,1095,51,73,245
0,161,793,21,72,165
0,148,1102,26,67,215
0,140,955,21,74,190
0,163,1113,33,72,270
0,153,802,25,69,140
0,140,1027,39,71,212
0,162,839,19,67,170
0,143,825,20,67,158
0,161,896,26,69,195
0,143,1082,46,74,220
0,158,967,22,71,200
0,155,910,27,66,175
0,140,1020,42,69,195
0,150,922,23,67,190
0,137,728,25,67,145
0,149,975,48,73,210
0,146,874,42,73,172
0,141,868,22,70,194
0,145,977,52,71,196
0,146,1019,32,69,208
0,151,910,31,71,220
0,157,1058,41,72,220
0,148,933,29,67,193
0,143,1100,31,74,240
0,140,860,19,71,162
0,133,748,20,64,145
0,155,1007,23,74,225
0,146,883,25,68,155
0,161,992,29,76,192
0,144,853,21,69,170
0,160,888,25,73,170
0,148,1146,26,74,260
0,128,1127,23,66,220
0,178,982,28,77,240
0,135,1153,37,72,230
0,142,832,30,66,155
0,150,1102,31,71,226
0,140,873,34,73,175
0,155,1017,20,70,200
0,142,875,31,68,180
0,150,996,33,67,195
0,160,883,42,73,180
0,135,859,24,67,169
0,158,887,32,75,200
0,135,917,32,69,175
0,150,878,36,66,155
0,156,970,21,71,165
0,156,821,21,71,160
0,156,888,21,69,175
0,139,782,26,69,165
0,135,893,30,66,160
0,125,730,22,67,135
0,144,953,21,66,175
0,140,742,21,64,125
0,145,835,26,71,160
0,148,970,22,72,198
0,160,780,19,74,160
0,140,1085,30,66,185
0,169,775,24,71,160
0,157,873,30,71,185
0,144,853,18,72,177
0,147,844,35,71,165
0,155,893,25,68,165
0,165,904,20,70,205
0,157,880,27,72,185
0,143,903,19,69,200
0,160,901,26,72,185
0,155,980,33,71,195
0,141,847,31,72,173
0,144,811,26,64,140
0,153,1005,27,67,190
0,141,875,29,66,155
0,143,944,37,67,175
0,150,980,43,67,190
0,138,836,34,63,155
0,145,965,47,69,180
0,142,949,42,67,181
0,146,968,47,67,196
0,166,836,20,76,175
0,150,815,25,70,168
0,153,812,23,76,179
0,155,1037,40,76,210
0,158,925,30,75,195
0,157,1008,40,71,205
0,157,933,27,74,215
0,135,1074,43,68,202
0,140,1137,55,70,220
0,148,838,24,68,172
0,143,1127,50,71,244
0,132,1080,57,69,220
0,133,1014,48,67,180
0,159,818,23,67,155
0,157,1002,51,70,192
0,135,1000,50,69,186
0,138,1100,28,71,230
0,131,900,25,68,175
0,145,817,41,72,158
0,154,976,55,70,185
0,152,1090,49,71,215
0,135,1071,35,65,220
0,138,916,35,70,190
0,155,922,44,71,175
0,160,917,26,72,190
0,152,1011,51,71,225
0,152,867,29,68,156
0,142,872,22,72,189
0,151,1214,34,67,226
0,151,968,36,70,185
0,132,1051,23,72,212
0,153,798,33,68,150
0,130,980,46,67,185
0,163,971,19,73,205
0,164,1103,41,71,240
0,132,998,33,70,210
0,155,883,26,67,180
0,142,870,38,65,160
0,130,1043,37,69,200
0,155,1113,42,71,233
0,142,1050,42,71,227
0,154,965,43,67,176
0,135,935,38,69,184
0,155,966,29,71,194
0,127,1103,47,69,196
0,148,1007,41,75,220
0,160,1122,50,73,250
0,130,955,31,66,168
0,160,1123,42,74,249
0,148,995,33,76,236
0,155,1287,49,71,279
0,130,983,52,73,215
0,147,973,29,68,200
0,145,939,46,66,175
0,135,1000,33,68,192
0,140,893,28,72,211
0,135,996,48,71,182
0,136,847,36,67,155
0,150,1058,53,69,206
0,158,988,36,69,200
0,150,1029,39,71,205
0,141,1062,47,75,225
0,132,793,21,71,160
0,131,805,20,69,135
0,141,873,29,67,155
0,138,931,43,69,171
0,151,835,29,72,172
0,155,1223,44,68,260
0,152,1118,55,75,237
0,150,912,40,69,175
0,138,866,30,68,165
0,148,844,31,67,160
0,142,860,27,71,180
0,150,930,40,71,180
0,131,898,29,68,175
0,155,880,25,70,180
0,141,826,32,70,155
0,148,1052,24,73,220
0,160,982,42,69,176
0,142,1010,44,68,175
0,181,1073,30,75,240
0,147,887,31,71,166
0,156,1024,19,73,210
0,164,850,32,69,185
0,150,870,24,71,184
0,145,897,32,67,160
0,140,948,26,67,170
0,147,789,19,71,173
0,140,1010,32,68,219
0,142,955,27,69,185
0,143,985,34,67,205
0,150,975,53,71,185
0,163,1325,30,75,285
0,128,1026,28,68,185
0,153,926,26,71,173
0,175,1100,35,68,242
0,141,825,20,66,150
0,147,800,21,67,150
0,154,729,19,69,140
0,128,850,22,65,150
0,163,891,21,68,157
0,150,1097,49,69,201
0,168,938,25,66,175
0,165,1110,50,76,270
0,148,953,31,68,175
0,158,893,20,74,196
0,140,991,23,68,190
0,148,897,28,72,185
0,165,986,28,73,210
0,157,917,29,70,185
0,163,731,27,69,150
0,148,978,46,72,200
0,140,884,46,70,167
0,153,780,21,68,154
0,137,845,21,71,170
0,156,896,25,71,192
0,142,991,29,71,200
0,181,877,47,75,190
0,155,721,25,67,129
0,150,1334,23,72,285
0,148,892,24,71,200
0,140,953,31,67,183
0,168,800,23,74,173
0,150,928,36,70,175
0,145,1042,38,75,255
0,156,794,22,67,152
0,145,1117,31,66,218
0,141,908,28,69,170
0,143,800,20,68,155
0,176,783,21,76,185
0,142,785,23,68,155
0,140,799,20,72,163
0,135,865,21,67,160
0,164,1062,52,70,210
0,138,936,25,69,179
0,157,943,31,71,191
0,150,973,48,72,175
0,153,965,47,71,205
0,155,1015,45,72,210
0,145,1063,47,67,197
0,148,965,42,68,190
0,141,787,38,64,133
0,138,1096,39,69,235
0,126,943,41,69,175
0,143,930,45,65,175
0,155,955,49,72,200
0,168,1127,51,72,250
0,163,1140,50,72,242
0,153,1041,32,69,210
0,142,1081,55,68,198
0,144,1060,56,71,237
0,150,983,55,73,118
0,138,1046,45,70,211
0,163,1129,58,72,212
0,132,882,37,72,171
0,146,957,41,68,186
0,153,1067,47,68,200
0,131,931,24,67,188
0,147,966,42,65,175
0,154,931,38,69,185
0,150,981,30,67,190
0,156,924,37,75,195
0,148,814,21,66,149
0,162,976,27,75,209
0,159,1025,27,73,210
0,155,1038,42,72,215
0,145,939,21,74,179
0,175,899,39,72,178
0,153,796,26,68,145
0,153,937,23,70,185
0,145,983,34,71,200
0,149,845,28,75,197
0,152,957,38,66,175
0,141,1167,29,71,242
0,124,939,47,70,185
0,119,1025,25,70,192
0,143,1039,56,65,180
0,150,1073,27,68,238
0,147,900,32,74,155
0,130,1100,41,73,213
0,134,1128,26,75,270
0,146,1042,30,72,210
0,142,1028,27,67,198
0,152,987,39,69,188
0,150,1052,32,67,199
0,156,1137,41,76,268
0,156,1080,38,69,225
0,160,1005,41,72,198
0,165,757,22,74,150
0,143,932,40,74,197
0,145,1147,41,71,255
0,145,1054,43,71,200
0,147,950,35,73,230
0,155,953,49,68,176
